Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2005061086123,2005-05-31 00:00:00,2005-04-26 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,414.0,Denied,0.0,Deny,35.0,414.0
0304076L,2003-03-04 00:00:00,2003-01-23 00:00:00,STL,Lambert St. Louis International,American Airlines,Property Damage,Checked Baggage,Locks,48.0,Denied,0.0,Deny,40.0,48.0
2008101551148,2008-10-06 00:00:00,2008-09-21 00:00:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checked Baggage,Kitchen Utensils -Pots; Pans; Knives (heavy aluminum; cast iron; etc.),625.0,Denied,0.0,Deny,15.0,625.0
2008050543780,2008-05-01 00:00:00,2008-02-22 00:00:00,MCO,Orlando International Airport,American Airlines,Property Damage,Checked Baggage,Computer - Laptop,570.0,Denied,0.0,Deny,69.0,570.0
2008073047723,2008-07-25 00:00:00,2008-07-24 00:00:00,SAN,San Diego International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1148.0,Settled,574.0,Settle,1.0,574.0
2005050283859,2005-04-29 00:00:00,2005-02-17 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,4.79,Approved,4.79,Approve in Full,71.0,0.0
2004120868891,2004-10-20 00:00:00,2004-07-16 00:00:00,MIA,Miami International Airport,American Airlines,Property Damage,Checked Baggage,Locks,150.0,Denied,0.0,Deny,96.0,150.0
2005080890137,2005-08-01 00:00:00,2005-03-20 00:00:00,BMI,Bloomington-Normal Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checkpoint,Other,250.0,Approved,250.0,Approve in Full,134.0,0.0
0611053L,2003-06-11 00:00:00,2003-03-15 00:00:00,CLT,Charlotte/Douglas International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),80.0,Approved,80.0,Approve in Full,88.0,0.0
2004100464332,2004-09-09 00:00:00,2004-08-17 00:00:00,TVC,Cherry Capital Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,65.0,Approved,65.0,Approve in Full,23.0,0.0
0925203M,2003-09-25 00:00:00,2003-08-22 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Property Damage,Checked Baggage,Locks,12.5,Denied,0.0,Deny,34.0,12.5
2004062056395,2004-04-15 00:00:00,2004-03-30 00:00:00,PHX,Phoenix Sky Harbor International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,625.8,Settled,312.9,Settle,16.0,312.9
2008051544327,2008-05-13 00:00:00,2008-04-12 00:00:00,LAS,McCarran International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,355.55,Denied,0.0,Deny,31.0,355.55
2008102451508,2008-10-20 00:00:00,2008-08-14 00:00:00,SMF,Sacramento International Airport,Southwest Airlines,Property Damage,Checkpoint,Firearms; Locks,205.0,Denied,0.0,Deny,67.0,205.0
0114556M,2004-01-14 00:00:00,2003-12-28 00:00:00,SEA,Seattle-Tacoma International,UAL,Property Damage,Checked Baggage,Other,52.5,Approved,52.5,Approve in Full,17.0,0.0
2008081448589,2008-08-04 00:00:00,2008-07-15 00:00:00,PDX,Portland International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Medicines,198.82,Denied,0.0,Deny,20.0,198.82
2005071589080,2005-07-13 00:00:00,2005-03-15 00:00:00,IAD,Washington Dulles International,Air France,Property Damage,Checked Baggage,Locks,3.99,Denied,0.0,Deny,120.0,3.99
2005091392364,2005-09-01 00:00:00,2005-08-29 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Property Damage,Checkpoint,Other,25.0,Approved,25.0,Approve in Full,3.0,0.0
2008081948789,2008-08-15 00:00:00,2008-07-22 00:00:00,MFE,McAllen-Miller International,American Airlines,Property Damage,Checked Baggage,Other,85.0,Denied,0.0,Deny,24.0,85.0
2005012173877,2004-12-30 00:00:00,2004-12-11 00:00:00,PHX,Phoenix Sky Harbor International,UAL,Property Damage,Checked Baggage,Cell Phones,63.25,Approved,63.25,Approve in Full,19.0,0.0
0717110M,2003-07-17 00:00:00,2003-07-06 00:00:00,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,10.0,Approved,10.0,Approve in Full,11.0,0.0
2008090449514,2008-09-03 00:00:00,2008-08-21 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,393.0,Denied,0.0,Deny,13.0,393.0
2006012600446,2006-01-20 00:00:00,2005-12-29 00:00:00,SJC,Norman Y Mineta San Jose International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,97.19,Denied,0.0,Deny,22.0,97.19
2006090812179,2006-09-05 00:00:00,2006-08-08 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),419.96,Approved,419.96,Approve in Full,28.0,0.0
2004102265547,2004-09-09 00:00:00,2004-07-26 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,71.0,Approved,65.0,Approve in Full,45.0,6.0
2004062357132,2004-06-03 00:00:00,2004-04-15 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,468.99,Settled,234.5,Settle,49.0,234.49
2008042343205,2008-04-16 00:00:00,2008-04-03 00:00:00,CLE,Cleveland Hopkins International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),64.64,Denied,0.0,Deny,13.0,64.64
2005032479633,2005-03-08 00:00:00,2005-02-27 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Skywest Airlines Inc USA,Property Damage,Checkpoint,Cameras - Digital,237.09,Settled,106.69,Settle,9.0,130.4
2006071309381,2006-07-10 00:00:00,2006-06-20 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Locks; Other,35.0,Approved,35.0,Approve in Full,20.0,0.0
2008061845880,2008-06-13 00:00:00,2008-06-11 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,UAL,Passenger Property Loss,Checked Baggage,Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),120.0,Denied,0.0,Deny,2.0,120.0
2005060185654,2005-05-24 00:00:00,2005-05-04 00:00:00,ERI,Erie International,USAir,Passenger Property Loss,Checked Baggage,Other,120.0,Approved,120.0,Approve in Full,20.0,0.0
2007022821653,2007-02-27 00:00:00,2007-02-11 00:00:00,GSP,Greenville-Spartanburg,Delta Air Lines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Luggage (all types including footlockers),257.99,Settled,68.6,Settle,16.0,189.39000000000001
2007011118622,2007-01-05 00:00:00,2006-12-22 00:00:00,PHX,Phoenix Sky Harbor International,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; MP3 Players-(iPods; etc); Other,646.72,Denied,0.0,Deny,14.0,646.72
0819038M,2003-08-19 00:00:00,2003-08-08 00:00:00,FLL,Ft. Lauderdale-Hollywood International,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),360.0,Settled,180.0,Settle,11.0,180.0
2009091463613,2009-09-14 00:00:00,2009-07-26 00:00:00,IAD,Washington Dulles International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Other,373.0,Denied,0.0,Deny,50.0,373.0
2009042057757,2009-04-02 00:00:00,2009-03-21 00:00:00,ORF,Norfolk International,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,379.31,Approved,379.31,Approve in Full,12.0,0.0
2004061055362,2004-05-05 00:00:00,2004-04-24 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,49.0,Approved,49.0,Approve in Full,11.0,0.0
2004061055367,2004-05-27 00:00:00,2004-05-18 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,100.77,Approved,100.77,Approve in Full,9.0,0.0
2005071288662,2005-07-11 00:00:00,2005-06-12 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,140.0,Denied,0.0,Deny,29.0,140.0
2005021676237,2005-01-24 00:00:00,2004-12-30 00:00:00,PHX,Phoenix Sky Harbor International,American West,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,136.74,Approved,136.74,Approve in Full,25.0,0.0
2004120168163,2004-10-14 00:00:00,2004-08-19 00:00:00,IAD,Washington Dulles International,AirTran Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),353.48,Denied,0.0,Deny,56.0,353.48
2008061345617,2008-06-09 00:00:00,2008-05-13 00:00:00,SWF,Stewart  Field,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; MP3 Players-(iPods; etc); Watches - Inexpensive $100 or less,48.0,Denied,0.0,Deny,27.0,48.0
2005053185568,2005-05-24 00:00:00,2005-05-02 00:00:00,TPA,Tampa International,Southwest Airlines,Property Damage,Checked Baggage,Computer - Laptop,500.0,Denied,0.0,Deny,22.0,500.0
2007111434948,2007-11-13 00:00:00,2007-10-25 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Locks; Luggage (all types including footlockers),70.0,Settled,54.76,Settle,19.0,15.240000000000002
2009070860975,2009-06-23 00:00:00,2009-05-17 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,UAL,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,480.0,Denied,0.0,Deny,37.0,480.0
2009032056536,2009-03-05 00:00:00,2009-02-02 00:00:00,ISP,Long Island McArthur; Islip,Qantus Airways,Property Damage,Checked Baggage,Clocks - Inexpensive ($75.00 or less); Clothing - Shoes; belts; accessories; etc.; Other,405.0,Denied,0.0,Deny,31.0,405.0
2007101733507,2007-10-12 00:00:00,2007-08-27 00:00:00,LGA,LaGuardia,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),24.0,Settled,12.0,Settle,46.0,12.0
2008090449481,2008-09-02 00:00:00,2008-08-22 00:00:00,JNU,Juneau International,Alaska Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),350.0,Denied,0.0,Deny,11.0,350.0
2007032622916,2007-03-20 00:00:00,2007-03-16 00:00:00,MEM,Memphis International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Locks,10.0,Approved,10.0,Approve in Full,4.0,0.0
2005032178916,2005-03-02 00:00:00,2004-12-27 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,400.0,Denied,0.0,Deny,65.0,400.0
2006111315522,2006-11-07 00:00:00,2006-10-15 00:00:00,SAN,San Diego International,UAL,Passenger Property Loss,Checked Baggage,Locks,80.0,Approved,80.0,Approve in Full,23.0,0.0
2005081790751,2005-08-08 00:00:00,2005-08-02 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,250.0,Settled,62.5,Settle,6.0,187.5
1022000M,2003-10-22 00:00:00,2003-09-25 00:00:00,ELP,El Paso International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,DVD/CD Players,172.75,Settled,86.37,Settle,27.0,86.38
2009073062010,2009-07-28 00:00:00,2009-07-25 00:00:00,SMF,Sacramento International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Stationery,10.0,Approved,10.0,Approve in Full,3.0,0.0
2005121697920,2005-12-09 00:00:00,2005-11-28 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,61.29,Settled,30.64,Settle,11.0,30.65
0922018M,2003-09-22 00:00:00,2003-07-02 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,413.99,Settled,207.0,Settle,82.0,206.99
0311046L,2003-03-11 00:00:00,2003-02-14 00:00:00,HNL,Honolulu International Airport,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,Other,78.0,Denied,0.0,Deny,25.0,78.0
2009010754180,2009-01-02 00:00:00,2008-12-29 00:00:00,BNA,Nashville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; Jewelry - Costume; Other,50.0,Denied,0.0,Deny,4.0,50.0
1208099M,2003-12-08 00:00:00,2003-09-23 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Locks,110.0,Denied,0.0,Deny,76.0,110.0
2005051084329,2005-05-09 00:00:00,2005-03-28 00:00:00,PHL,Philadelphia International Airport,USAir,Property Damage,Checked Baggage,Other,19.0,Approved,19.0,Approve in Full,42.0,0.0
2008012938732,2008-01-22 00:00:00,2007-12-29 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),140.0,Denied,0.0,Deny,24.0,140.0
2005040181178,2005-03-29 00:00:00,2005-03-12 00:00:00,STL,Lambert St. Louis International,UAL,Passenger Property Loss,Checked Baggage,Other,15.0,Approved,15.0,Approve in Full,17.0,0.0
2008050243726,2008-04-28 00:00:00,2008-03-25 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Denied,0.0,Deny,34.0,100.0
2006021501555,2006-01-11 00:00:00,2005-12-28 00:00:00,MDW,Midway International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,87.99,Denied,0.0,Deny,14.0,87.99
2005120897291,2005-11-22 00:00:00,2005-11-15 00:00:00,MCO,Orlando International Airport,Jet Blue,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),397.0,Settled,368.0,Settle,7.0,29.0
2005081590566,2005-08-04 00:00:00,2005-04-20 00:00:00,ABQ,Albuquerque International Sunport Airport,American West,Passenger Property Loss,Checked Baggage,Other,60.0,Denied,0.0,Deny,106.0,60.0
2004091663100,2004-08-27 00:00:00,2004-08-14 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,250.0,Denied,0.0,Deny,13.0,250.0
2006072109862,2006-07-19 00:00:00,2006-07-13 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Currency,200.0,Settled,100.0,Settle,6.0,100.0
2006102414520,2006-10-19 00:00:00,2006-09-14 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Mirrors (including frames),213.21,Denied,0.0,Deny,35.0,213.21
1009237M,2003-10-09 00:00:00,2003-09-26 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,71.0,Settled,35.5,Settle,13.0,35.5
2007061827108,2007-06-14 00:00:00,2007-06-11 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,450.0,Denied,0.0,Deny,3.0,450.0
2008100750855,2008-10-06 00:00:00,2008-09-25 00:00:00,KOA,Kona International,American Airlines,Property Damage,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Luggage (all types including footlockers); Other,127.72,Denied,0.0,Deny,11.0,127.72
2004123071964,2004-12-08 00:00:00,2004-10-30 00:00:00,BDL,Bradley International Airport,US Express,Passenger Property Loss,Checked Baggage,Other,174.86,Settled,57.55,Settle,39.0,117.31000000000002
0326065L,2003-03-26 00:00:00,2003-01-06 00:00:00,LAX,Los Angeles International Airport,Alaska Airlines,Property Damage,Checkpoint,Luggage (all types including footlockers),128.18,Approved,128.0,Approve in Full,79.0,0.18000000000000682
2007080329560,2007-08-01 00:00:00,2007-07-17 00:00:00,SWF,Stewart  Field,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,150.0,Settled,89.95,Settle,15.0,60.05
0703043M,2003-07-03 00:00:00,2003-05-17 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,191.26,Settled,95.63,Settle,47.0,95.63
2007110534438,2007-10-30 00:00:00,2007-08-24 00:00:00,MIA,Miami International Airport,American Airlines,Property Damage,Checked Baggage,Medicines; Other,161.0,Denied,0.0,Deny,67.0,161.0
2006070508962,2006-07-03 00:00:00,2006-04-29 00:00:00,MEM,Memphis International Airport,Delta Air Lines,Property Damage,Checked Baggage,Cameras - Digital,317.99,Denied,0.0,Deny,65.0,317.99
2007020220057,2007-01-29 00:00:00,2007-01-28 00:00:00,OAK,Metropolitan Oakland International,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,250.0,Denied,0.0,Deny,1.0,250.0
2006091912863,2006-09-11 00:00:00,2006-08-10 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,727.59,Denied,0.0,Deny,32.0,727.59
2004112467737,2004-09-08 00:00:00,2004-07-27 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,95.64,Denied,0.0,Deny,43.0,95.64
2006122217712,2006-12-13 00:00:00,2006-12-02 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checkpoint,Other,98.0,Approved,98.0,Approve in Full,11.0,0.0
2005090692109,2005-08-30 00:00:00,2005-08-19 00:00:00,F,Foreign airport,America West,Passenger Property Loss,Checked Baggage,Cameras - Digital,439.0,Denied,0.0,Deny,11.0,439.0
2005121397723,2005-11-28 00:00:00,2005-11-07 00:00:00,ANC,Ted Stevens Anchorage International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,50.0,Settled,25.0,Settle,21.0,25.0
2004102765770,2004-09-09 00:00:00,2004-06-01 00:00:00,PIH,Pocatello Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,31.0,Approved,31.0,Approve in Full,100.0,0.0
2006111515575,2006-11-08 00:00:00,2006-10-17 00:00:00,ERI,Erie International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,39.98,Denied,0.0,Deny,22.0,39.98
2004052553401,2004-04-21 00:00:00,2004-02-25 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Property Damage,Checked Baggage,Baby - Strollers; car seats; playpen; etc.,65.0,Settled,32.5,Settle,56.0,32.5
2007080729781,2007-08-06 00:00:00,2007-07-16 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),299.0,Denied,0.0,Deny,21.0,299.0
2009122366738,2009-12-15 00:00:00,2009-10-31 00:00:00,MDW,Midway International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,39.95,Denied,0.0,Deny,45.0,39.95
2008071646996,2008-07-10 00:00:00,2008-07-07 00:00:00,CLE,Cleveland Hopkins International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,32.5,Denied,0.0,Deny,3.0,32.5
2008110651980,2008-10-30 00:00:00,2008-10-25 00:00:00,CHS,Charleston International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); GPS - Global Positioning System,790.0,Denied,0.0,Deny,5.0,790.0
